customer_id,customer_name,region,total_sales,region_rank
AR-10510,"Andrew Roberts",East,195.744,469
BD-11605,"Brian Dahlen",East,192.986,470
TM-21010,"Tamara Manning",East,192.02,471
MA-17995,"Michelle Arnett",East,191.646,472
AC-10660,"Anna Chung",East,191.34,473
FH-14350,"Fred Harton",East,189.918,474
DV-13045,"Darrin Van Huff",East,188.552,475
CP-12085,"Cathy Prescott",East,187.20799999999997,476
JS-15940,"Joni Sundaresam",East,184.321,477
RC-19825,"Roy Collins",East,181.797,478
VM-21835,"Vivian Mathis",East,177.33999999999997,479
EM-14065,"Erin Mull",East,177.15,480
BM-11785,"Bryan Mills",East,172.51999999999998,481
JS-15880,"John Stevenson",East,172.11,482
FC-14245,"Frank Carlisle",East,171.20800000000003,483
SF-20200,"Sarah Foster",East,170.63799999999998,484
EH-14005,"Erica Hernandez",East,167.638,485
DK-12835,"Damala Kotsonis",East,167.506,486
FM-14380,"Fred McMath",East,166.55,487
GH-14410,"Gary Hansen",East,166.45,488
CC-12100,"Chad Cunningham",East,164.55,489
BK-11260,"Berenike Kampe",East,163.62,490
PN-18775,"Parhena Norris",East,162.7,491
MD-17860,"Michael Dominguez",East,161.998,492
AH-10195,"Alan Haines",East,161.356,493
KB-16585,"Ken Black",East,159.75,494
EH-13945,"Eric Hoffmann",East,158.31900000000002,495
ME-17725,"Max Engle",East,155.94,496
NH-18610,"Nicole Hansen",East,154.624,497
AG-10270,"Alejandro Grove",East,152.668,498
BD-11620,"Brian DeCherney",East,148.12800000000001,499
CV-12295,"Christina VanderZanden",East,147.26,500
KD-16615,"Ken Dana",East,146.688,501
TH-21235,"Tiffany House",East,146.18800000000002,502
NB-18580,"Nicole Brennan",East,143.952,503
JC-16105,"Julie Creighton",East,142.92,504
TG-21310,"Toby Gnade",East,137.94,505
MF-17665,"Maureen Fritzler",East,137.508,506
SU-20665,"Stephanie Ulpright",East,136.43,507
JF-15415,"Jennifer Ferguson",East,134.524,508
PJ-18835,"Patrick Jones",East,134.5,509
PL-18925,"Paul Lucas",East,134.391,510
SM-20005,"Sally Matthias",East,132.17399999999998,511
CM-12190,"Charlotte Melton",East,131.292,512
MC-17425,"Mark Cousins",East,130.4,513
AM-10360,"Alice McCarthy",East,129.832,514
AS-10240,"Alan Shonely",East,129.448,515
HD-14785,"Harold Dahlen",East,129.308,516
DP-13000,"Darren Powers",East,125.624,517
TD-20995,"Tamara Dahlen",East,124.02799999999999,518
NC-18340,"Nat Carroll",East,123.65600000000002,519
PS-19045,"Penelope Sewall",East,123.06000000000002,520
JF-15355,"Jay Fein",East,122.62,521
AB-10165,"Alan Barnes",East,118.32,522
LC-16870,"Lena Cacioppo",East,111.104,523
TC-21475,"Tony Chapman",East,110.696,524
SF-20965,"Sylvia Foulston",East,109.59700000000001,525
CH-12070,"Cathy Hwang",East,109.36,526
LH-17020,"Lisa Hazard",East,107.982,527
SC-20230,"Scot Coram",East,105.52,528
AB-10255,"Alejandro Ballentine",East,105.134,529
NC-18625,"Noah Childs",East,103.48,530
KC-16540,"Kelly Collister",East,103.056,531
SC-20575,"Sonia Cooley",East,102.93,532
LS-17200,"Luke Schmidt",East,100.61599999999999,533
NP-18685,"Nora Pelletier",East,98.96000000000001,534
DE-13255,"Deanra Eno",East,98.364,535
RM-19750,"Roland Murray",East,98.35,536
DA-13450,"Dianna Arnett",East,97.616,537
AG-10495,"Andrew Gjertsen",East,96.2,538
LS-17230,"Lycoris Saunders",East,96.1,539
PV-18985,"Paul Van Hugh",East,90.6,540
JW-16075,"Julia West",East,88.704,541
DW-13540,"Don Weiss",East,88.04,542
TB-21355,"Todd Boyes",East,87.91,543
TS-21205,"Thomas Seio",East,87.54,544
BS-11665,"Brian Stugart",East,86.376,545
LS-16945,"Linda Southworth",East,85.916,546
TC-20980,"Tamara Chand",East,85.848,547
AR-10540,"Andy Reiter",East,85.78,548
DH-13675,"Duane Huffman",East,85.3,549
RD-19585,"Rob Dowd",East,85.21,550
MM-18280,"Muhammed MacIntyre",East,84.38,551
SS-20140,"Saphhira Shifley",East,84.04,552
RD-19810,"Ross DeVincentis",East,82.96,553
AG-10300,"Aleksandra Gannaway",East,81.94,554
MV-18190,"Mike Vittorini",East,76.3,555
SC-20695,"Steve Chapman",East,73.536,556
CD-12790,"Cynthia Delaney",East,73.33,557
SL-20155,"Sara Luxemburg",East,72.51,558
AH-10690,"Anna HÃ¤berlin",East,70.88,559
KC-16255,"Karen Carlisle",East,70.54400000000001,560
AI-10855,"Arianne Irving",East,70.366,561
SH-19975,"Sally Hughsby",East,70.216,562
AC-10450,"Amy Cox",East,70.212,563
TC-21535,"Tracy Collins",East,68.852,564
CM-12715,"Craig Molinari",East,68.53,565
RW-19630,"Rob Williams",East,65.99,566
AS-10045,"Aaron Smayling",East,65.78,567
EM-14095,"Eudokia Martin",East,65.12,568
CS-12250,"Chris Selesnick",East,64.96,569
MH-18025,"Michelle Huthwaite",East,63.882,570
PB-19210,"Phillip Breyer",East,62.808,571
EM-13960,"Eric Murdock",East,62.604,572
VG-21805,"Vivek Grady",East,62.396,573
TT-21265,"Tim Taslimi",East,61.44,574
BG-11740,"Bruce Geld",East,60.312,575
JH-15430,"Jennifer Halladay",East,59.913,576
TT-21220,"Thomas Thornton",East,58.116,577
JL-15130,"Jack Lebron",East,57.792,578
AC-10420,"Alyssa Crouse",East,57.576,579
MO-17800,"Meg O'Connel",East,57.56,580
GG-14650,"Greg Guthrie",East,57.094,581
BF-11215,"Benjamin Farhat",East,56.52,582
RF-19840,"Roy FranzÃ¶sisch",East,55.98,583
AS-10135,"Adrian Shami",East,54.64,584
FC-14335,"Fred Chung",East,51.968,585
KH-16690,"Kristen Hastings",East,51.45,586
ME-18010,"Michelle Ellison",East,51.168,587
NC-18415,"Nathan Cano",East,51.072,588
PF-19165,"Philip Fox",East,50,589
BF-10975,"Barbara Fisher",East,49.724000000000004,590
RA-19915,"Russell Applegate",East,48.94,591
RE-19405,"Ricardo Emerson",East,48.36,592
RD-19900,"Ruben Dartt",East,47.496,593
AG-10390,"Allen Goldenen",East,47.150999999999996,594
BD-11725,"Bruce Degenhardt",East,46.72,595
GZ-14545,"George Zrebassa",East,46.26,596
TB-21175,"Thomas Boland",East,46.001999999999995,597
KH-16360,"Katherine Hughes",East,45.452,598
ZC-21910,"Zuschuss Carroll",East,43.92,599
FW-14395,"Fred Wasserman",East,43.6,600
HZ-14950,"Henia Zydlo",East,42,601
MC-17275,"Marc Crier",East,41.374,602
PB-19105,"Peter BÃ¼hler",East,40.776,603
SJ-20125,"Sanjit Jacobs",East,40.69,604
SS-20515,"Shirley Schmidt",East,39.48,605
LC-16960,"Lindsay Castell",East,37.775999999999996,606
MH-17440,"Mark Haberlin",East,37.768,607
EL-13735,"Ed Ludwig",East,37.66,608
MC-18130,"Mike Caudle",East,33.48,609
NC-18535,"Nick Crebassa",East,31.740000000000002,610
PB-19150,"Philip Brown",East,31.268,611
EC-14050,"Erin Creighton",East,31.164,612
MH-17620,"Matt Hagelstein",East,30.96,613
CS-11860,"Cari Schnelling",East,30.584,614
BE-11410,"Bobby Elias",East,30.352,615
LE-16810,"Laurel Elliston",East,29.9,616
RE-19450,"Richard Eichhorn",East,29.61,617
AA-10315,"Alex Avila",East,29.5,618
PS-18970,"Paul Stevenson",East,27.98,619
GA-14725,"Guy Armstrong",East,27.968,620
AA-10480,"Andrew Allen",East,27.46,621
AS-10225,"Alan Schoenberger",East,26.8,622
RA-19945,"Ryan Akin",East,25.488,623
JM-15580,"Jill Matthias",East,25.06,624
KB-16240,"Karen Bern",East,24.4,625
AS-10285,"Alejandro Savely",East,23.988,626
JK-15325,"Jason Klamczynski",East,23.36,627
SC-20050,"Sample Company A",East,22.2,628
SA-20830,"Sue Ann Reed",East,21.93,629
RF-19735,"Roland Fjeld",East,21.93,630
MS-17530,"MaryBeth Skach",East,21.396,631
JS-16030,"Joy Smith",East,19.456,632
KM-16660,"Khloe Miller",East,19.312,633
BB-10990,"Barry Blumstein",East,17.48,634
LL-16840,"Lauren Leatherbury",East,17.46,635
AT-10435,"Alyssa Tate",East,16.862,636
DP-13390,"Dennis Pardue",East,16.656,637
RD-19660,"Robert Dilbeck",East,16.52,638
CJ-11875,"Carl Jackson",East,16.52,639
BT-11395,"Bill Tyler",East,16.032,640
MC-17605,"Matt Connell",East,15.232,641
BW-11065,"Barry Weirich",East,14.62,642
TS-21340,"Toby Swindell",East,14.56,643
HA-14920,"Helen Andreada",East,14.2,644
SC-20095,"Sanjit Chand",East,12.7,645
BN-11470,"Brad Norvell",East,12.576,646
DL-13330,"Denise Leinenbach",East,12.42,647
TP-21130,"Theone Pippenger",East,11.632,648
CR-12580,"Clay Rozendal",East,10.528,649
SG-20890,"Susan Gilcrest",East,10.5,650
LW-17125,"Liz Willingham",East,10.36,651
RS-19870,"Roy Skaria",East,9.648,652
JC-15340,"Jasper Cacioppo",East,9.555,653
JR-16210,"Justin Ritter",East,8.904,654
LC-16930,"Linda Cazamias",East,8.4,655
AY-10555,"Andy Yotov",East,8.016,656
LH-16750,"Larry Hughes",East,6.57,657
BO-11425,"Bobby Odegard",East,6.08,658
MC-17845,"Michael Chen",East,6.03,659
HR-14770,"Hallie Redmond",East,5.94,660
JH-15910,"Jonathan Howell",East,5.904,661
AS-10630,"Ann Steele",East,5.68,662
Co-12640,Corey-Lock,East,5.04,663
AJ-10795,"Anthony Johnson",East,4.992,664
AW-10930,"Arthur Wiediger",East,4.928,665
KL-16555,"Kelly Lampkin",East,4.912,666
HM-14980,"Henry MacAllister",East,4.616,667
DD-13570,"Dorothy Dickinson",East,3.304,668
NG-18430,"Nathan Gelder",East,2.624,669
JO-15280,"Jas O'Carroll",East,0.852,670
SM-20320,"Sean Miller",South,23669.196,1
SE-20110,"Sanjit Engle",South,8805.04,2
GT-14635,"Grant Thornton",South,8167.419999999999,3
CM-12385,"Christopher Martinez",South,6682.259999999999,4
JE-15610,"Jim Epp",South,6264.354,5
AH-10690,"Anna HÃ¤berlin",South,5369.676,6
ME-17320,"Maria Etezadi",South,5128.75,7
PO-18850,"Patrick O'Brill",South,4682.768,8
SC-20380,"Shahid Collister",South,4646.356,9
JL-15835,"John Lee",South,4519.839,10
JH-15985,"Joseph Holt",South,4297.644,11
GM-14695,"Greg Maxwell",South,4251.92,12
GB-14575,"Giulietta Baptist",South,4054.38,13
KW-16435,"Katrina Willman",South,3747.9300000000003,14
CJ-12010,"Caroline Jumper",South,3740.51,15
KH-16690,"Kristen Hastings",South,3646.62,16
TB-21175,"Thomas Boland",South,3472.6059999999998,17
Dp-13240,"Dean percer",South,3464.882,18
MW-18235,"Mitch Willingham",South,3333.8999999999996,19
PS-19045,"Penelope Sewall",South,3268.362,20
MC-17425,"Mark Cousins",South,3236.41,21
BD-11500,"Bradley Drucker",South,3228.0899999999997,22
TS-21205,"Thomas Seio",South,2959.056,23
RF-19345,"Randy Ferguson",South,2958.812,24
DM-13345,"Denise Monton",South,2755.122,25
JE-15715,"Joe Elijah",South,2630.321,26
NF-18385,"Natalie Fritzler",South,2616.8819999999996,27
LL-16840,"Lauren Leatherbury",South,2614.7099999999996,28
BG-11035,"Barry Gonzalez",South,2554.4759999999997,29
RA-19885,"Ruben Ausman",South,2529.2279999999996,30
MT-17815,"Meg Tillman",South,2503.47,31
JE-15745,"Joel Eaton",South,2469.26,32
KL-16555,"Kelly Lampkin",South,2456.7060000000006,33
DC-12850,"Dan Campbell",South,2447.51,34
JF-15565,"Jill Fjeld",South,2442.3780000000006,35
JD-15895,"Jonathan Doherty",South,2344.43,36
PP-18955,"Paul Prost",South,2320.6000000000004,37
AM-10705,"Anne McFarland",South,2229.2120000000004,38
AS-10225,"Alan Schoenberger",South,2216.8,39
JK-15205,"Jamie Kunitz",South,2063.1440000000002,40
KC-16255,"Karen Carlisle",South,2033.29,41
RO-19780,"Rose O'Brian",South,1998.8400000000001,42
CC-12610,"Corey Catlett",South,1983.832,43
IM-15070,"Irene Maddox",South,1979.8899999999999,44
AH-10210,"Alan Hwang",South,1942.996,45
NW-18400,"Natalie Webber",South,1918.79,46
CS-12355,"Christine Sundaresam",South,1910.98,47
VP-21760,"Victoria Pisteka",South,1893.786,48
TH-21550,"Tracy Hopkins",South,1889.1560000000002,49
DB-13555,"Dorothy Badders",South,1865.022,50
HL-15040,"Hunter Lopez",South,1859.4,51
DH-13075,"Dave Hallsten",South,1841.79,52
KH-16360,"Katherine Hughes",South,1822.3799999999999,53
SC-20095,"Sanjit Chand",South,1809.532,54
BF-11170,"Ben Ferrer",South,1803.934,55
JD-15790,"John Dryer",South,1801.632,56
CS-12250,"Chris Selesnick",South,1783.94,57
JK-15730,"Joe Kamberova",South,1778.0860000000002,58
CS-12400,"Christopher Schild",South,1735.8505,59
ND-18460,"Neil Ducich",South,1734.1200000000001,60
AJ-10795,"Anthony Johnson",South,1725.844,61
RB-19795,"Ross Baird",South,1718.6699999999998,62
AC-10450,"Amy Cox",South,1701.358,63
MM-17920,"Michael Moore",South,1691.3600000000001,64
MH-18025,"Michelle Huthwaite",South,1630.43,65
SJ-20125,"Sanjit Jacobs",South,1571.56,66
FO-14305,"Frank Olsen",South,1547.884,67
TP-21130,"Theone Pippenger",South,1545.46,68
CP-12340,"Christine Phan",South,1475.1989999999998,69
ZC-21910,"Zuschuss Carroll",South,1466.32,70
FM-14290,"Frank Merwin",South,1446.8400000000001,71
SO-20335,"Sean O'Donnell",South,1438.9295,72
NC-18535,"Nick Crebassa",South,1417.35,73
AH-10195,"Alan Haines",South,1410.066,74
LH-16900,"Lena Hernandez",South,1406.856,75
SH-20395,"Shahid Hopkins",South,1400.563,76
CK-12595,"Clytie Kelty",South,1383.91,77
KB-16585,"Ken Black",South,1378.7620000000002,78
JS-15880,"John Stevenson",South,1366.04,79
CK-12325,"Christine Kargatis",South,1355.7600000000002,80
RD-19585,"Rob Dowd",South,1325.18,81
NH-18610,"Nicole Hansen",South,1312.2199999999998,82
JB-16045,"Julia Barnett",South,1311.97,83
PF-19165,"Philip Fox",South,1302.83,84
DL-12925,"Daniel Lacy",South,1299.99,85
BD-11725,"Bruce Degenhardt",South,1294.83,86
JW-16075,"Julia West",South,1270.379,87
SL-20155,"Sara Luxemburg",South,1234.68,88
RL-19615,"Rob Lucas",South,1232.2440000000001,89
LR-16915,"Lena Radford",South,1174.368,90
BB-11545,"Brenda Bowman",South,1158.12,91
FH-14350,"Fred Harton",South,1142.43,92
TG-21640,"Trudy Glocke",South,1142.165,93
AG-10495,"Andrew Gjertsen",South,1129.828,94
CH-12070,"Cathy Hwang",South,1127.976,95
VD-21670,"Valerie Dominguez",South,1124.28,96
LW-17125,"Liz Willingham",South,1120.73,97
JL-15130,"Jack Lebron",South,1118.428,98
NR-18550,"Nick Radford",South,1111.6979999999999,99
JS-16030,"Joy Smith",South,1110.5,100
ER-13855,"Elpida Rittenbach",South,1106.924,101
MH-18115,"Mick Hernandez",South,1074.6660000000002,102
RS-19420,"Ricardo Sperren",South,1065.8400000000001,103
DK-13090,"Dave Kipp",South,1061.582,104
PM-18940,"Paul MacIntyre",South,1056.86,105
JC-15775,"John Castell",South,1050.744,106
KH-16510,"Keith Herrera",South,1046.47,107
KH-16630,"Ken Heidel",South,1044.44,108
JM-16195,"Justin MacKendrick",South,1017.222,109
SA-20830,"Sue Ann Reed",South,1013.6895,110
CG-12520,"Claire Gute",South,993.9000000000001,111
SS-20140,"Saphhira Shifley",South,989.406,112
EB-13975,"Erica Bern",South,984.6709999999999,113
DB-12910,"Daniel Byrd",South,980.6579999999999,114
MF-18250,"Monica Federle",South,969.9300000000001,115
AP-10915,"Arthur Prichep",South,952.9080000000001,116
LT-17110,"Liz Thompson",South,922.61,117
BD-11605,"Brian Dahlen",South,910.454,118
SD-20485,"Shirley Daniels",South,908.49,119
PJ-18835,"Patrick Jones",South,900.822,120
FM-14215,"Filia McAdams",South,898.1100000000001,121
DV-13045,"Darrin Van Huff",South,893.3309999999999,122
JK-16090,"Juliana Krohn",South,893.09,123
MK-18160,"Mike Kennedy",South,882.472,124
DB-13060,"Dave Brooks",South,871.8,125
TS-21655,"Trudy Schmidt",South,870.04,126
LC-17050,"Liz Carlisle",South,866.4,127
MV-18190,"Mike Vittorini",South,863.928,128
JR-15700,"Jocasta Rupert",South,863.88,129
MC-17605,"Matt Connell",South,862.994,130
LC-17140,"Logan Currie",South,859.14,131
LC-16870,"Lena Cacioppo",South,857.16,132
ZD-21925,"Zuschuss Donatelli",South,856.6640000000001,133
CB-12535,"Claudia Bergmann",South,853.2660000000001,134
RS-19765,"Roland Schwarz",South,848.7320000000001,135
SB-20290,"Sean Braxton",South,843.97,136
AB-10105,"Adrian Barton",South,843.84,137
MO-17800,"Meg O'Connel",South,830.24,138
HF-14995,"Herbert Flentye",South,825.129,139
FA-14230,"Frank Atkinson",South,820.4200000000002,140
MB-18085,"Mick Brown",South,817.8290000000001,141
JK-15370,"Jay Kimmel",South,810.5600000000001,142
FH-14275,"Frank Hawley",South,809.628,143
JK-16120,"Julie Kriz",South,799.92,144
TC-21475,"Tony Chapman",South,791.24,145
JS-15595,"Jill Stevenson",South,783.96,146
RH-19600,"Rob Haberlin",South,779.93,147
JK-15625,"Jim Karlsson",South,773.7,148
LE-16810,"Laurel Elliston",South,771.4000000000001,149
AS-10045,"Aaron Smayling",South,755.9540000000001,150
JL-15235,"Janet Lee",South,751.984,151
ME-17725,"Max Engle",South,750.77,152
TT-21070,"Ted Trevino",South,746.858,153
BV-11245,"Benjamin Venier",South,744.353,154
RH-19555,"Ritsa Hightower",South,740.382,155
DK-12985,"Darren Koutras",South,740.18,156
TS-21505,"Tony Sayre",South,732.312,157
PH-18790,"Patricia Hirasaki",South,729.648,158
HZ-14950,"Henia Zydlo",South,723.92,159
DC-13285,"Debra Catini",South,722.592,160
SU-20665,"Stephanie Ulpright",South,722.0440000000001,161
PN-18775,"Parhena Norris",South,721.36,162
MN-17935,"Michael Nguyen",South,720.064,163
PG-18895,"Paul Gonzalez",South,718.22,164
JR-16210,"Justin Ritter",South,717.12,165
RA-19945,"Ryan Akin",South,709.0425,166
BS-11590,"Brendan Sweed",South,701.96,167
KC-16675,"Kimberly Carter",South,699.054,168
TC-21295,"Toby Carlisle",South,697.764,169
ON-18715,"Odella Nelson",South,696.64,170
SH-20635,"Stefanie Holloman",South,692.472,171
PM-19135,"Peter McVee",South,691.144,172
EB-13750,"Edward Becker",South,687.726,173
RM-19675,"Robert Marley",South,682.91,174
LB-16795,"Laurel Beltran",South,681.432,175
VB-21745,"Victoria Brennan",South,674.32,176
ND-18370,"Natalie DeCherney",South,673.072,177
SV-20785,"Stewart Visinsky",South,668.851,178
LA-16780,"Laura Armstrong",South,661.5039999999999,179
MC-17845,"Michael Chen",South,647.4100000000001,180
LM-17065,"Liz MacKendrick",South,646.13,181
HA-14920,"Helen Andreada",South,645.136,182
CC-12670,"Craig Carreira",South,619.8480000000001,183
SN-20710,"Steve Nguyen",South,612.14,184
OT-18730,"Olvera Toch",South,608.4300000000001,185
LS-17200,"Luke Schmidt",South,605.34,186
AA-10375,"Allen Armold",South,598.48,187
DW-13480,"Dianna Wilson",South,598.3100000000001,188
JW-15955,"Joni Wasserman",South,597.848,189
AG-10675,"Anna Gayman",South,594.68,190
JP-16135,"Julie Prescott",South,593.64,191
EH-14005,"Erica Hernandez",South,587.8599999999999,192
LW-16825,"Laurel Workman",South,581.1039999999999,193
BH-11710,"Brosina Hoffman",South,580.711,194
FM-14380,"Fred McMath",South,577.236,195
MC-17275,"Marc Crier",South,572.604,196
SC-20695,"Steve Chapman",South,565.2639999999999,197
CS-12490,"Cindy Schnelling",South,562.2925,198
CY-12745,"Craig Yedwab",South,554.32,199
JS-15685,"Jim Sink",South,552.856,200
RM-19375,"Raymond Messe",South,532.38,201
LC-16960,"Lindsay Castell",South,532.178,202
CM-11935,"Carlos Meador",South,530.272,203
SS-20515,"Shirley Schmidt",South,525.95,204
TB-21355,"Todd Boyes",South,524.85,205
XP-21865,"Xylona Preis",South,523.628,206
TC-20980,"Tamara Chand",South,521.92,207
EM-14095,"Eudokia Martin",South,520.03,208
CS-11860,"Cari Schnelling",South,505.328,209
AI-10855,"Arianne Irving",South,504.9,210
YS-21880,"Yana Sorensen",South,501.092,211
DJ-13510,"Don Jones",South,500.782,212
MS-17710,"Maurice Satty",South,498.93,213
DH-13675,"Duane Huffman",South,497.704,214
AG-10900,"Arthur Gainer",South,496.51,215
DR-12940,"Daniel Raglin",South,489.03,216
RA-19915,"Russell Applegate",South,487.22,217
SG-20470,"Sheri Gordon",South,485.50399999999996,218
KN-16705,"Kristina Nunn",South,475.68,219
EB-13870,"Emily Burns",South,464.976,220
DO-13435,"Denny Ordway",South,459.4335,221
NB-18655,"Nona Balk",South,452.40500000000003,222
CS-12505,"Cindy Stewart",South,448.136,223
DB-13615,"Doug Bickford",South,440.064,224
GW-14605,"Giulietta Weimer",South,435.55199999999996,225
TN-21040,"Tanja Norvell",South,431.976,226
SW-20245,"Scot Wooten",South,428.70399999999995,227
FH-14365,"Fred Hopkins",South,426.942,228
NP-18325,"Naresj Patel",South,425.66999999999996,229
CC-12685,"Craig Carroll",South,423.17900000000003,230
SC-20050,"Sample Company A",South,420.41200000000003,231
DK-12835,"Damala Kotsonis",South,404.08399999999995,232
BF-11275,"Beth Fritzler",South,403.28599999999994,233
DJ-13420,"Denny Joy",South,392.94,234
MA-17995,"Michelle Arnett",South,389.74,235
JM-15250,"Janet Martin",South,378.496,236
SS-20875,"Sung Shariari",South,377.902,237
AS-10240,"Alan Shonely",South,376.342,238
AF-10885,"Art Foster",South,371.65999999999997,239
BP-11290,"Beth Paige",South,370.184,240
RF-19840,"Roy FranzÃ¶sisch",South,369.89,241
PG-18820,"Patrick Gardner",South,362.283,242
JF-15190,"Jamie Frazer",South,362.176,243
MV-17485,"Mark Van Huff",South,359.97,244
CA-12265,"Christina Anderson",South,356.226,245
AH-10075,"Adam Hart",South,355.0799999999999,246
CL-12565,"Clay Ludtke",South,354.9,247
BS-11365,"Bill Shonely",South,344.91,248
RR-19525,"Rick Reed",South,343.592,249
QJ-19255,"Quincy Jones",South,342.76,250
GB-14530,"George Bell",South,334.95,251
AB-10060,"Adam Bellavance",South,334.2,252
JB-15400,"Jennifer Braxton",South,324.38700000000006,253
DO-13645,"Doug O'Connell",South,320.46199999999993,254
LC-16885,"Lena Creighton",South,319.464,255
DL-13495,"Dionis Lloyd",South,316,256
JG-15115,"Jack Garza",South,312.322,257
CS-12460,"Chuck Sachs",South,311.96000000000004,258
BD-11620,"Brian DeCherney",South,310.688,259
GM-14440,"Gary McGarr",South,310.528,260
CB-12025,"Cassandra Brandow",South,307.82,261
CG-12040,"Catherine Glotzbach",South,307.536,262
BW-11200,"Ben Wallace",South,306.53200000000004,263
NC-18415,"Nathan Cano",South,305.248,264
MS-17530,"MaryBeth Skach",South,301.96,265
PO-18865,"Patrick O'Donnell",South,301.96,266
TS-21160,"Theresa Swint",South,300.93,267
EC-14050,"Erin Creighton",South,299.07,268
JG-15160,"James Galang",South,296.84999999999997,269
KD-16495,"Keith Dawkins",South,295.044,270
SP-20860,"Sung Pak",South,294.808,271
AA-10645,"Anna Andreadi",South,291.73999999999995,272
SW-20455,"Shaun Weien",South,290.504,273
DR-12880,"Dan Reichenbach",South,287.42400000000004,274
KM-16375,"Katherine Murray",South,277.89,275
EP-13915,"Emily Phan",South,277.242,276
MP-17965,"Michael Paige",South,272.816,277
LH-16750,"Larry Hughes",South,271.96,278
RB-19465,"Rick Bensley",South,270.728,279
BF-11020,"Barry FranzÃ¶sisch",South,269.4,280
MP-17470,"Mark Packer",South,260.31,281
VM-21685,"Valerie Mitchum",South,259.29,282
JH-15910,"Jonathan Howell",South,255.84400000000002,283
JP-15520,"Jeremy Pistek",South,254.956,284
EH-14185,"Evan Henry",South,253.154,285
BE-11410,"Bobby Elias",South,251.64,286
LP-17095,"Liz Preis",South,249.87999999999997,287
MF-17665,"Maureen Fritzler",South,247.54600000000002,288
JO-15280,"Jas O'Carroll",South,243.92,289
DM-13525,"Don Miller",South,242.546,290
AG-10525,"Andy Gerbode",South,240.55599999999998,291
AR-10405,"Allen Rosenblatt",South,239.7,292
AH-10585,"Angele Hood",South,239.24,293
EB-13930,"Eric Barreto",South,239.216,294
MK-17905,"Michael Kennedy",South,238.978,295
DB-13120,"David Bremer",South,236.256,296
HR-14770,"Hallie Redmond",South,235.44,297
EH-14125,"Eugene Hildebrand",South,233.024,298
CP-12085,"Cathy Prescott",South,232.62400000000002,299
GA-14725,"Guy Armstrong",South,232.57,300
MG-17875,"Michael Grace",South,227.564,301
RD-19810,"Ross DeVincentis",South,227.3,302
DB-13210,"Dean Braden",South,226.50199999999998,303
CC-12370,"Christopher Conant",South,225.296,304
DK-12895,"Dana Kaydos",South,225.248,305
SC-20770,"Stewart Carmichael",South,224.9,306
DW-13585,"Dorothy Wardle",South,223.772,307
BF-10975,"Barbara Fisher",South,221.534,308
FC-14245,"Frank Carlisle",South,220.056,309
JC-16105,"Julie Creighton",South,213.37400000000002,310
SS-20410,"Shahid Shariari",South,212.66,311
ES-14020,"Erica Smith",South,209.568,312
BM-11785,"Bryan Mills",South,209.38400000000001,313
EA-14035,"Erin Ashbrook",South,205.338,314
DL-12865,"Dan Lawera",South,202.44,315
AH-10120,"Adrian Hane",South,201.09,316
IG-15085,"Ivan Gibson",South,199.17,317
EG-13900,"Emily Grady",South,197.72,318
JH-15430,"Jennifer Halladay",South,193.696,319
CK-12205,"Chloris Kastensmidt",South,193.152,320
BN-11470,"Brad Norvell",South,192.424,321
Co-12640,Corey-Lock,South,191.88,322
VS-21820,"Vivek Sundaresam",South,187.228,323
TT-21220,"Thomas Thornton",South,182.91,324
PK-19075,"Pete Kriz",South,182.136,325
LO-17170,"Lori Olson",South,176.63,326
KW-16570,"Kelly Williams",South,175.716,327
SW-20275,"Scott Williamson",South,173.8,328
KE-16420,"Katrina Edelman",South,170.352,329
DL-13315,"Delfina Latchford",South,167.782,330
AB-10165,"Alan Barnes",South,163.96,331
SV-20365,"Seth Vernon",South,161.14000000000001,332
ML-17755,"Max Ludwig",South,158.81,333
GG-14650,"Greg Guthrie",South,157.794,334
VG-21790,"Vivek Gonzalez",South,155.456,335
PR-18880,"Patrick Ryan",South,153.87199999999999,336
BD-11560,"Brendan Dodson",South,151.96,337
EH-13990,"Erica Hackney",South,149.95,338
KF-16285,"Karen Ferguson",South,148.16000000000003,339
AT-10735,"Annie Thurman",South,147.344,340
RP-19855,"Roy Phan",South,145.32999999999998,341
DM-13015,"Darrin Martin",South,142.528,342
SR-20425,"Sharelle Roach",South,141.96,343
KH-16330,"Katharine Harms",South,140.81,344
CM-12235,"Chris McAfee",South,140.52,345
MJ-17740,"Max Jones",South,136.8,346
PF-19225,"Phillip Flathmann",South,135.95,347
KB-16240,"Karen Bern",South,134.093,348
AG-10390,"Allen Goldenen",South,134.034,349
CK-12760,"Cyma Kinney",South,132.43200000000002,350
NB-18580,"Nicole Brennan",South,129.92,351
KM-16660,"Khloe Miller",South,129.64,352
KB-16315,"Karl Braun",South,126.66,353
BO-11425,"Bobby Odegard",South,124.75,354
CR-12625,"Corey Roper",South,121.78,355
AG-10765,"Anthony Garverick",South,113.1,356
NG-18355,"Nat Gilpin",South,111.904,357
HP-14815,"Harold Pawlan",South,111.15,358
TB-21400,"Tom Boeckenhauer",South,106.44800000000001,359
MD-17350,"Maribeth Dona",South,105.42,360
SH-19975,"Sally Hughsby",South,104.712,361
RB-19645,"Robert Barroso",South,104.648,362
BP-11095,"Bart Pistole",South,104.338,363
LW-16990,"Lindsay Williams",South,103.96799999999999,364
NS-18640,"Noel Staavos",South,101.871,365
